gene_id	uniprot_acc	uniprot_entry	pident	align_length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovs	quality_tier	description	source
Montipora_capitata_HIv3___RNAseq.g2627.t1	A0A2B4STN8	A0A2B4STN8_STYPI	88.439	173	20	0	391	909	160	332	1.41e-81	271	912	757	57	MEDIUM	Uncharacterized protein K02A2.6	TrEMBL
Montipora_capitata_HIv3___TS.g41480.t1	A0AAU9XAU9	A0AAU9XAU9_9CNID	83.209	536	59	3	427	2007	1	514	0.0	860	2094	525	76	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___TS.g41491.t1b	A0A2B4RLE6	A0A2B4RLE6_STYPI	70.827	1330	347	7	1	3975	73	1366	0.0	1876	3990	1769	99	HIGH	Pro-Pol polyprotein	TrEMBL
Montipora_capitata_HIv3___TS.g41615.t1	A0AAD9UR24	A0AAD9UR24_ACRCE	71.212	66	18	1	142	336	430	495	6.19e-19	92.0	390	832	50	MEDIUM	RNA-directed DNA polymerase from transposon BS (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g8859.t1	A0ABN8SSU3	A0ABN8SSU3_9CNID	92.623	122	9	0	70	435	38	159	7.64e-63	201	447	223	82	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g41812.t1	A0AAD9UUQ2	A0AAD9UUQ2_ACRCE	66.667	105	35	0	1	315	13	117	5.15e-38	144	384	507	82	HIGH	Endonuclease/exonuclease/phosphatase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9192.t1	A0AAD9R7Q4	A0AAD9R7Q4_ACRCE	67.773	211	42	1	94	648	1	211	6.49e-99	295	651	211	85	HIGH	DSBA-like thioredoxin domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9226.t1	A0A9W9ZRX3	A0A9W9ZRX3_9CNID	44.706	85	43	4	235	483	6	88	8.97e-08	57.8	516	99	48	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9262.t1	A0A6S7GYL8	A0A6S7GYL8_PARCT	48.435	607	272	12	43	1803	332	917	0.0	575	2373	1598	74	HIGH	Uncharacterized protein LOC113007567	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9263.t1	A0AAD9PZP0	A0AAD9PZP0_ACRCE	94.406	143	7	1	97	522	129	271	1.44e-85	269	525	483	81	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9274.t1	A0AAD9VH96	A0AAD9VH96_ACRCE	68.981	216	54	3	40	672	110	317	4.27e-68	221	675	317	94	HIGH	Max-binding protein MNT	TrEMBL
Montipora_capitata_HIv3___TS.g42432.t1	A0AAD9Q5V0	A0AAD9Q5V0_ACRCE	80.899	356	38	4	46	1041	2	351	3.16e-179	542	2514	721	55	MEDIUM	DUF5641 domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9783.t1	A0AAD9QLU6	A0AAD9QLU6_ACRCE	91.964	224	18	0	1	672	1	224	6.33e-139	397	675	224	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9791.t1	A0AAD9QLU6	A0AAD9QLU6_ACRCE	86.885	183	22	1	1	543	1	183	7.66e-98	291	549	224	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9808.t1	A0A2B4SP77	A0A2B4SP77_STYPI	78.261	46	10	0	124	261	233	278	3.39e-17	86.7	366	603	38	LOW	Putative RNA-directed DNA polymerase from transposon X-element	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9918.t1	A0A7D9INX9	A0A7D9INX9_PARCT	63.344	311	114	0	25	957	37	347	3.14e-141	412	963	349	97	HIGH	Ankyrin repeat domain-containing 34B	TrEMBL
Montipora_capitata_HIv3___RNAseq.g9995.t1	A0A913YSZ3	A0A913YSZ3_EXADI	41.722	453	233	10	13	1344	10	440	2.04e-98	327	1626	884	82	HIGH	ZAD domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g10292.t1	A0ABN8LUC4	A0ABN8LUC4_9CNID	81.263	491	92	0	1	1473	180	670	0.0	858	1833	670	80	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g10728.t1	A0AAD9USN4	A0AAD9USN4_ACRCE	59.314	204	66	5	28	618	1	194	7.87e-77	238	621	194	95	HIGH	PH domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g10729.t1	A0ABN8R3T8	A0ABN8R3T8_9CNID	58.301	259	65	4	1	771	1	218	7.98e-95	298	861	492	90	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g10753.t1	A0A9X0CCR3	A0A9X0CCR3_9CNID	56.486	1110	435	19	1	3282	1	1078	0.0	1228	3294	1081	99	HIGH	Translational activator for mitochondrial COX1	TrEMBL
Montipora_capitata_HIv3___RNAseq.g11034.t1	A0AAD9V630	A0AAD9V630_ACRCE	46.667	120	59	1	22	381	384	498	5.62e-21	104	915	676	39	LOW	BEN domain-containing protein 4	TrEMBL
Montipora_capitata_HIv3___RNAseq.g11157.t1	A0A2B4SKN8	A0A2B4SKN8_STYPI	57.664	137	51	3	1	408	170	300	1.76e-35	138	753	329	54	MEDIUM	Myb/SANT-like DNA-binding domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g44066.t2c	A0A9W9YMJ6	A0A9W9YMJ6_9CNID	76.098	205	46	3	1	612	135	337	1.03e-79	251	615	337	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g11426.t1	A0A2B4SAL8	A0A2B4SAL8_STYPI	55.903	288	120	4	52	915	3	283	1.64e-116	346	918	283	94	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g44312.t1	A0AAD9QKN8	A0AAD9QKN8_ACRCE	38.446	1017	578	19	19	3000	4	995	0.0	623	3894	1828	90	MEDIUM	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g11520.t1	A0AAD9V1Y2	A0AAD9V1Y2_ACRCE	64.516	155	48	3	22	486	1	148	3.86e-50	167	489	148	95	HIGH	BHLH domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g11521.t1	A0AAD9QBF1	A0AAD9QBF1_ACRCE	78.000	150	31	1	1	450	1	148	1.75e-47	161	534	151	84	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g11648.t1	A0ABN8T4L4	A0ABN8T4L4_9CNID	73.856	153	37	1	1	450	13	165	7.30e-75	230	453	165	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g11650.t1a	A0A6S7IZG0	A0A6S7IZG0_PARCT	46.080	829	407	13	301	2691	3	823	0.0	631	2925	1053	82	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g11732.t1	A0AAD9QMD3	A0AAD9QMD3_ACRCE	41.975	162	67	6	10	417	3	163	1.06e-21	96.7	513	194	80	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g12020.t1	A0ABN8PBY1	A0ABN8PBY1_9CNID	51.031	194	92	1	1	582	1	191	3.39e-45	157	585	192	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g44870.t1	A0ABN8LXV1	A0ABN8LXV1_9CNID	55.779	199	76	4	19	579	22	220	3.77e-66	211	582	220	96	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g46883.t1	A0AAD9Q259	A0AAD9Q259_ACRCE	40.618	842	370	19	1	2481	1	727	1.45e-159	496	2535	838	98	HIGH	Death domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g46935.t1	A0A6S7IGY5	A0A6S7IGY5_PARCT	41.228	342	163	11	4	996	94	408	2.27e-72	245	1512	413	66	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g40523.t1	A0A6S7FY03	A0A6S7FY03_PARCT	45.312	128	63	4	151	525	364	487	1.80e-21	100	528	487	71	HIGH	DNA 3'-5' helicase	TrEMBL
Montipora_capitata_HIv3___TS.g46993.t1	A0A9W9YJ57	A0A9W9YJ57_9CNID	74.522	314	79	1	1030	1968	1	314	4.68e-164	482	1971	314	48	LOW	HECT domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g40527.t1	A0T396	A0T396_ACRMI	35.676	185	111	3	16	561	5	184	2.12e-22	104	630	476	87	MEDIUM	TIR1	TrEMBL
Montipora_capitata_HIv3___RNAseq.g40534.t1	A0ABN8SNZ4	A0ABN8SNZ4_9CNID	53.333	165	72	4	22	507	28	190	2.76e-47	164	612	211	79	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g47119.t1	A0ABN8RJQ8	A0ABN8RJQ8_9CNID	70.330	364	107	1	100	1188	2	365	0.0	541	1464	610	74	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g40726.t1	A8C9L8	A8C9L8_MONCP	98.837	172	2	0	106	621	1	172	3.87e-124	357	624	172	83	HIGH	Beta gamma crystallin isoform 8	TrEMBL
Montipora_capitata_HIv3___RNAseq.g40729.t1	A8C9M0	A8C9M0_MONCP	100.000	166	0	0	19	516	1	166	1.06e-119	344	519	166	96	HIGH	Beta gamma crystallin isoform 10 (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g40984.t1	A0A9X0CC90	A0A9X0CC90_9CNID	46.921	341	128	5	1477	2493	285	574	2.12e-68	247	2502	574	51	MEDIUM	UBX domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g41012.t2	A0A9W9Z5A1	A0A9W9Z5A1_9CNID	45.771	402	185	3	28	1152	18	413	3.01e-115	352	1200	428	94	HIGH	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g41101.t1	A0A3M6UH31	A0A3M6UH31_POCDA	35.556	540	261	12	850	2244	23	550	3.22e-73	266	2289	899	93	MEDIUM	NACHT domain-containing protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g41112.t1	A0ABN8LD39	A0ABN8LD39_9CNID	52.549	510	218	12	1	1491	1789	2287	6.02e-115	395	2340	2333	94	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g41387.t1	A0A9X0CW07	A0A9X0CW07_9CNID	52.941	51	22	1	61	207	282	332	3.72e-08	60.8	381	340	39	LOW	G-protein coupled receptors family 1 profile domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g48036.t1	A0ABN8RFC5	A0ABN8RFC5_9CNID	55.172	145	58	3	7	423	72	215	5.08e-44	164	435	1085	96	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g41547.t1	A0A9X0D692	A0A9X0D692_9CNID	48.187	193	84	4	232	765	426	617	2.06e-45	176	987	1209	54	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g41630.t1	A0ABN8PND9	A0ABN8PND9_9CNID	45.930	172	88	1	1	501	1	172	2.54e-49	166	513	174	98	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g42128.t1	A0AAD9VB68	A0AAD9VB68_ACRCE	67.967	359	49	5	250	1128	103	461	4.39e-150	441	1131	461	78	HIGH	HECT domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g42457.t1	A0A7D9IZX2	A0A7D9IZX2_PARCT	46.400	375	181	8	112	1200	29	395	1.94e-71	261	1764	1356	72	HIGH	Chromatin modification-related YNG2	TrEMBL
Montipora_capitata_HIv3___TS.g49208.t1	A0AAD9PZV3	A0AAD9PZV3_ACRCE	67.616	281	58	1	7	849	5	252	5.14e-134	389	852	252	99	HIGH	Thiaminase-2/PQQC domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g43081.t1	A0AAD9UW16	A0AAD9UW16_ACRCE	91.525	59	5	0	256	432	55	113	6.96e-36	118	822	145	33	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g43082.t1	A0A2B4SP54	A0A2B4SP54_STYPI	46.024	591	243	7	43	1608	14	597	5.10e-176	537	1887	1036	83	HIGH	C2H2-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g43106.t1	A0ABN8QRM2	A0ABN8QRM2_9CNID	67.797	118	36	2	70	420	1	117	9.05e-51	167	426	118	82	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g49631.t1	A0A3M6T881	A0A3M6T881_POCDA	72.908	251	39	2	1	666	780	1030	1.75e-115	362	672	1031	99	HIGH	OTU domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g44001.t1	A0A2B4S2U4	A0A2B4S2U4_STYPI	42.857	56	32	0	34	201	1143	1198	5.22e-07	56.2	273	1203	62	LOW	Mitochondrial dynamics protein MID51	TrEMBL
Montipora_capitata_HIv3___RNAseq.g44022.t1	A0A2B4S5K5	A0A2B4S5K5_STYPI	53.448	232	93	4	19	690	36	260	4.48e-74	236	744	266	90	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g44143.t1	A0AAU9X788	A0AAU9X788_9CNID	39.610	154	74	7	37	450	32	182	2.21e-17	84.7	459	190	90	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g46195.t1	A0AAU9VLE1	A0AAU9VLE1_9CNID	40.338	1656	793	44	43	4674	5	1577	0.0	1055	4836	1634	96	HIGH	NACHT domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g46243.t1	A0A9W9ZLI3	A0A9W9ZLI3_9CNID	53.434	597	220	17	1	1665	1	581	2.21e-167	497	1689	584	99	HIGH	Ankyrin repeat domain-containing protein 44	TrEMBL
Montipora_capitata_HIv3___RNAseq.g46562.t1	A0AAU9VJW2	A0AAU9VJW2_9CNID	78.768	763	109	6	1	2274	1	715	0.0	1181	2361	715	96	HIGH	OTU domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g1164.t1	A0A9W9Z9J2	A0A9W9Z9J2_9CNID	68.392	367	116	0	70	1170	206	572	0.0	540	1584	591	70	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g46901.t1	A0AAD9Q4T6	A0AAD9Q4T6_ACRCE	71.034	145	40	2	1	429	1	145	1.70e-63	200	459	145	93	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g47177.t1	A0AAD9QGA4	A0AAD9QGA4_ACRCE	57.632	963	348	14	85	2901	1	927	0.0	974	2940	940	96	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g47205.t1	A0AAD9QGD9	A0AAD9QGD9_ACRCE	80.597	134	26	0	25	426	7	140	1.67e-36	131	429	140	94	HIGH	Protein C19orf12-like protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g47212.t1	A0AAD9UTT8	A0AAD9UTT8_ACRCE	91.761	352	29	0	64	1119	59	410	0.0	631	1155	525	91	HIGH	CCHC-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g47230.t1	A0AAD9QG99	A0AAD9QG99_ACRCE	85.141	249	37	0	145	891	14	262	1.19e-139	404	894	262	84	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g47249.t1	A0ABN8M1A5	A0ABN8M1A5_9CNID	75.952	420	95	2	19	1272	5	420	0.0	669	1275	420	98	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g1630.t1b	A0ABN8M5G7	A0ABN8M5G7_9CNID	84.082	245	39	0	16	750	301	545	2.21e-124	373	753	545	98	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g1676.t1	A0AAD9UT24	A0AAD9UT24_ACRCE	91.667	60	5	0	61	240	264	323	1.36e-29	119	336	377	54	MEDIUM	TNF receptor-associated factor 5	TrEMBL
Montipora_capitata_HIv3___RNAseq.g47551.t1	A0ABN8SMS7	A0ABN8SMS7_9CNID	62.795	594	221	0	1	1782	1	594	0.0	766	1836	597	97	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g47555.t1	A0ABN8SMS7	A0ABN8SMS7_9CNID	63.406	593	212	1	1	1764	1	593	0.0	795	1821	597	97	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g2415.t1	A0AAD9V0M3	A0AAD9V0M3_ACRCE	73.354	319	85	0	1	957	1	319	2.27e-175	498	966	323	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g49111.t1	A0AAD9Q6R8	A0AAD9Q6R8_ACRCE	53.239	1065	469	9	40	3171	4	1060	0.0	1154	3180	1062	98	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g49215.t2	A0AAD9QVB9	A0AAD9QVB9_ACRCE	47.545	387	148	5	424	1527	1	351	8.47e-63	218	1530	351	72	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g49269.t1	A0A4D6NTG1	A0A4D6NTG1_VIGUN	23.704	405	295	11	2985	4157	466	870	7.40e-11	79.7	5097	1297	34	LOW	Protein Networked NET	TrEMBL
Montipora_capitata_HIv3___RNAseq.g49357.t1	A0A2B4SFH7	A0A2B4SFH7_STYPI	67.857	140	45	0	1	420	564	703	4.41e-50	193	1248	1352	34	LOW	CCHC-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g49470.t1	A0AAU9WLQ3	A0AAU9WLQ3_9CNID	59.919	247	94	4	4	738	154	397	4.99e-102	311	750	405	98	HIGH	Cyclic GMP-AMP synthase	TrEMBL
Montipora_capitata_HIv3___RNAseq.g49570.t1	A0AAU9WRT2	A0AAU9WRT2_9CNID	45.070	71	34	2	1	213	1	66	5.13e-08	57.8	285	163	75	LOW	GIY-YIG domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g3940.t1	A0A9W9YLQ2	A0A9W9YLQ2_9CNID	51.389	72	31	2	1	213	1	69	8.68e-12	65.5	276	90	77	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g4459.t1	A0ABN8N842	A0ABN8N842_9CNID	51.341	261	126	1	22	804	148	407	2.47e-82	263	825	409	95	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g50188.t1	A0ABN8RJQ8	A0ABN8RJQ8_9CNID	93.491	338	17	2	1	1014	1	333	0.0	600	1020	610	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g50189.t2	A0AAD9PYE1	A0AAD9PYE1_ACRCE	78.250	400	61	6	1	1179	244	624	0.0	574	1362	631	87	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g8248.t1	A0AAD9QLW7	A0AAD9QLW7_ACRCE	97.753	89	2	0	205	471	35	123	2.62e-54	177	474	152	56	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g20609.t1	A0AAD9Q2Y7	A0AAD9Q2Y7_ACRCE	45.902	61	33	0	16	198	4	64	4.26e-21	67.0	525	106	58	MEDIUM	Myb/SANT-like DNA-binding domain-containing protein 4	TrEMBL
Montipora_capitata_HIv3___RNAseq.g18694.t1	A0ABN8PDT0	A0ABN8PDT0_9CNID	57.778	45	19	0	96	230	3	47	4.94e-09	58.9	234	130	58	LOW	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g50544.t1	A0ABN8LGP8	A0ABN8LGP8_9CNID	62.500	384	144	0	1	1152	1	384	5.86e-154	451	1314	409	88	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g7802.t1	A0AAD9R529	A0AAD9R529_ACRCE	44.493	227	117	3	31	702	82	302	6.90e-49	175	729	397	92	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g45677.t1	A0ABN8LI73	A0ABN8LI73_9CNID	66.667	174	58	0	1	522	325	498	7.24e-74	257	885	1634	59	MEDIUM	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g3698.t1	A0ABN8MZG3	A0ABN8MZG3_9CNID	46.536	664	247	14	205	1905	28	680	0.0	551	1908	680	89	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g8074.t1	A0AAD9PQQ4	A0AAD9PQQ4_ACRCE	81.910	199	23	1	442	1038	2	187	6.12e-108	325	1272	187	47	LOW	Core-binding (CB) domain-containing protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g18979.t1	A0AAU9WQM6	A0AAU9WQM6_9CNID	90.833	240	21	1	82	801	1	239	2.72e-133	385	804	239	90	HIGH	Replication protein A subunit	TrEMBL
Montipora_capitata_HIv3___RNAseq.g18980.t1	A0A3M6TRZ7	A0A3M6TRZ7_POCDA	93.548	124	8	0	331	702	118	241	4.25e-65	229	1026	791	36	LOW	Helitron helicase-like domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g12236.t1	A0ABN8NP41	A0ABN8NP41_9CNID	70.588	204	58	1	598	1209	350	551	1.19e-91	296	1218	554	65	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g53.t1	A0ABN8N6N7	A0ABN8N6N7_9CNID	63.492	126	43	3	13	384	31	155	8.91e-46	155	402	166	93	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g10910.t1	A0A9X0D2D2	A0A9X0D2D2_9CNID	85.276	163	24	0	877	1365	5	167	2.07e-97	300	1374	186	36	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g4551.t1	A0AAD9Q295	A0AAD9Q295_ACRCE	47.826	138	62	4	46	429	85	222	6.95e-25	106	483	287	80	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g23611.t1	A0A913X095	A0A913X095_EXADI	50.622	241	84	4	265	897	1	236	7.65e-72	234	924	321	69	HIGH	Tyr recombinase domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g8395.t2c	A0AAU9XDF6	A0AAU9XDF6_9CNID	48.929	280	82	7	43	708	705	981	2.67e-60	215	726	1179	92	HIGH	Chondroitin sulfate ABC lyase	TrEMBL
Montipora_capitata_HIv3___RNAseq.g8230.t1	A0AAD9R4V3	A0AAD9R4V3_ACRCE	45.370	216	106	2	52	669	94	307	1.44e-46	171	723	508	85	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g45113.t1	A0AAD9PQ95	A0AAD9PQ95_ACRCE	95.833	120	5	0	199	558	180	299	1.93e-69	237	1746	335	27	LOW	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g8556.t1	A0ABN8RKY0	A0ABN8RKY0_9CNID	64.394	264	64	6	478	1260	162	398	8.40e-75	248	1263	398	62	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g4350.t1	A0AAU9VY65	A0AAU9VY65_9CNID	65.611	221	68	2	49	708	1	214	2.80e-92	291	1695	214	39	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g10703.t1	A0ABN8Q2N7	A0ABN8Q2N7_9CNID	65.049	206	60	2	202	819	1	194	1.11e-80	251	822	194	75	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g29808.t1	A0AAD9QDY1	A0AAD9QDY1_ACRCE	39.080	435	222	9	1	1254	1	409	6.08e-76	262	2199	460	57	MEDIUM	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___TS.g14153.t1	A0A2B4SAE8	A0A2B4SAE8_STYPI	46.020	402	176	7	256	1371	15	405	7.70e-82	274	1464	568	76	HIGH	RING-type domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g4250.t1	A0AAD9QF79	A0AAD9QF79_ACRCE	84.848	726	42	6	1	1974	1	726	0.0	1086	1977	726	99	HIGH	G2/M phase-specific E3 ubiquitin-protein ligase	TrEMBL
Montipora_capitata_HIv3___TS.g4832.t1	A0AAD9QNM7	A0AAD9QNM7_ACRCE	64.975	394	86	8	1	1074	1	378	1.05e-146	429	1077	378	99	HIGH	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g27158.t1	A0AAD9R529	A0AAD9R529_ACRCE	53.659	164	72	1	19	510	96	255	1.09e-50	177	522	397	94	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g178.t1	A0A6S7IXL1	A0A6S7IXL1_PARCT	34.866	522	269	13	1	1410	208	710	3.07e-90	305	1917	738	74	MEDIUM	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g3719.t1	A0AAD9V2X3	A0AAD9V2X3_ACRCE	75.522	1054	68	8	1087	4239	1	867	0.0	1424	4245	868	74	HIGH	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g12285.t1	A0AAD9QTG9	A0AAD9QTG9_ACRCE	76.325	566	128	2	1	1695	31	591	0.0	904	1698	591	99	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g8270.t1	A0ABN8RKY0	A0ABN8RKY0_9CNID	69.091	275	33	3	34	723	93	360	1.88e-63	213	738	398	93	HIGH	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g34887.t1	A0A7D9LCU7	A0A7D9LCU7_PARCT	47.826	115	54	3	1	330	397	510	1.67e-22	101	363	526	91	HIGH	DNA 3'-5' helicase (Fragment)	TrEMBL
Montipora_capitata_HIv3___TS.g37848.t1	A0ABN8NRT0	A0ABN8NRT0_9CNID	39.167	120	65	2	25	363	1	119	4.74e-24	100	507	122	67	MEDIUM	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g34772.t1	A0A2B4SI97	A0A2B4SI97_STYPI	87.028	424	55	0	226	1497	1	424	0.0	748	1563	448	81	HIGH	Uncharacterized protein (Fragment)	TrEMBL
Montipora_capitata_HIv3___RNAseq.g8322.t1	A0AAD9URV9	A0AAD9URV9_ACRCE	51.701	147	45	2	10	378	3	147	7.52e-40	143	390	261	95	HIGH	Myb/SANT-like DNA-binding domain-containing protein	TrEMBL
Montipora_capitata_HIv3___TS.g19457.t1	A0A9W9ZRU7	A0A9W9ZRU7_9CNID	82.857	210	36	0	379	1008	193	402	4.25e-125	374	1011	402	99	HIGH	Integrase catalytic domain-containing protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g50692.t1	A0A3M6UKY3	A0A3M6UKY3_POCDA	72.973	37	10	0	3	113	19	55	9.13e-08	55.8	222	143	50	LOW	Uncharacterized protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g27335.t1	A0A2B4SR79	A0A2B4SR79_STYPI	62.632	190	49	3	73	597	217	399	1.81e-62	219	597	1175	88	HIGH	Iron/zinc purple acid phosphatase-like protein	TrEMBL
Montipora_capitata_HIv3___RNAseq.g27546.t1	A0A9X0DD10	A0A9X0DD10_9CNID	63.690	336	115	4	1	987	1	336	2.73e-87	275	990	336	99	HIGH	Surfeit locus protein	TrEMBL
